timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1666958681.32041001,12514693,0.0,1.68,0.0,-0.24,359.99,0.0,1.0,1.0,0
1666958681.42049909,12614782,0.0,1.83,0.0,-0.26,73.82000000000001,73.82000000000001,0.64,0.8,0
1666958681.52035499,12714638,0.0,1.81,0.0,-0.26,74.13,74.13,0.64,0.65,0
1666958681.62054491,12814828,0.0,1.79,0.0,-0.26,74.51,74.51,0.51,0.53,0
1666958681.72036695,12914650,0.0,1.77,0.0,-0.26,74.63,74.63,0.51,0.43,0
1666958681.82038093,13014664,0.0,1.76,0.0,-0.26,74.78,74.78,0.41000000000000003,0.35000000000000003,0
1666958681.92043591,13114719,0.0,1.74,0.0,-0.26,74.97,74.97,0.41000000000000003,0.29,0
1666958682.02039099,13214674,0.0,1.72,0.0,-0.26,75.24,75.24,0.41000000000000003,0.24,0
1666958682.12044501,13314728,0.0,1.71,0.0,-0.25,75.39,75.39,0.32,0.2,0
1666958682.22086787,13415151,0.0,1.7,0.0,-0.25,75.51,75.51,0.26,0.16,0
1666958682.32050896,13514792,0.0,1.71,0.0,-0.25,75.38,75.38,0.21,0.13,0
1666958682.42059994,13614883,0.0,1.71,0.0,-0.26,75.47,75.47,0.21,0.11,0
1666958682.52063704,13714920,0.0,1.71,0.0,-0.26,75.63,75.63,0.16,0.09,0
1666958682.62066793,13814951,0.0,1.71,0.0,-0.27,75.89,75.89,0.16,0.08,0
1666958682.72056794,13914851,0.0,1.71,0.0,-0.26,75.89,75.89,0.13,0.07,0
1666958682.82053900,14014822,0.0,1.71,0.0,-0.26,76.11,76.11,0.1,0.06,0
1666958682.92061496,14114898,0.0,1.71,0.0,-0.25,76.16,76.16,0.08,0.05,0
1666958683.02063799,14214921,0.0,1.72,0.0,-0.25,76.12,76.12,0.08,0.04,0
1666958683.12070298,14314986,0.0,1.72,0.0,-0.24,76.19,76.19,0.06,0.03,0
1666958683.22153401,14415817,0.0,1.67,0.0,-0.29,0.0,0.0,0.06,0.03,3
1666958683.32111692,14515400,0.0,1.67,0.0,-0.29,0.0,0.0,0.05,0.02,3
1666958683.42104697,14615330,0.0,1.67,0.0,-0.29,0.0,0.0,0.04,0.03,3
1666958683.52093697,14715220,0.0,1.67,0.0,-0.29,0.0,0.0,0.03,0.02,3
1666958683.62107110,14815354,0.0,1.67,0.0,-0.29,0.0,0.0,0.03,0.02,3
1666958683.72094488,14915228,0.0,1.67,0.0,-0.29,0.0,0.0,0.02,0.02,3
1666958683.82103610,15015319,0.0,1.67,0.0,-0.29,0.0,0.0,0.02,0.01,3
1666958683.92090893,15115192,0.0,1.67,0.0,-0.29,0.0,0.0,0.02,0.01,3
1666958684.02094388,15215227,0.0,1.67,0.0,-0.29,0.0,0.0,0.02,0.01,3
1666958684.12098789,15315271,0.0,1.67,0.0,-0.29,0.0,0.0,0.01,0.01,3
1666958684.22122788,15415511,0.0,1.67,0.0,-0.29,0.0,0.0,0.01,0.01,3
1666958684.32095194,15515235,0.0,1.67,0.0,-0.28,0.01,0.01,0.01,0.01,3
1666958684.42102599,15615309,0.0,1.67,0.0,-0.28,0.01,0.01,0.01,0.01,3
1666958684.52093410,15715217,0.0,1.67,0.0,-0.27,0.01,0.01,0.01,0.01,3
1666958684.62107301,15815356,0.0,1.67,0.0,-0.27,0.01,0.01,0.0,0.01,3
1666958684.72091794,15915201,0.0,1.68,0.0,-0.26,0.01,0.01,0.0,0.01,3
1666958684.82096505,16015248,0.0,1.68,0.0,-0.26,0.01,0.01,0.0,0.01,3
1666958684.92095208,16115235,0.0,1.68,0.0,-0.25,0.01,0.01,0.0,0.01,3
1666958685.02093792,16215221,0.0,1.68,0.0,-0.24,76.34,76.34,0.0,0.01,3
1666958685.12096810,16315251,0.0,1.69,0.0,-0.24,76.4,76.4,0.0,0.01,3
1666958685.22134495,16415628,0.0,1.69,0.0,-0.25,76.52,76.52,0.0,0.0,3
1666958685.32099295,16515276,0.0,1.69,0.0,-0.25,76.66,76.66,0.0,0.01,3
1666958685.42102003,16615303,0.0,1.69,0.0,-0.25,76.75,76.75,0.0,0.01,3
1666958685.52089691,16715180,0.0,1.69,0.0,-0.25,76.78,76.78,0.0,0.0,3
1666958685.62108088,16815364,0.0,1.69,0.0,-0.25,76.76,76.76,0.0,0.0,3
1666958685.72094703,16915230,0.0,1.69,0.0,-0.25,76.72,76.72,0.0,0.0,3
1666958685.82098103,17015264,0.0,1.69,0.0,-0.25,76.68,76.68,0.0,0.0,3
1666958685.92101097,17115294,0.0,1.69,0.0,-0.24,76.66,76.66,0.0,0.0,3
1666958686.02096510,17215248,0.0,1.69,0.0,-0.24,76.66,76.66,0.0,0.0,3
1666958686.12108397,17315367,0.0,1.7,0.0,-0.24,76.67,76.67,0.0,0.0,3
1666958686.22125793,17415541,0.0,1.7,0.0,-0.24,76.69,76.69,0.0,0.0,3
1666958686.32093406,17515217,0.0,1.7,0.0,-0.24,76.71000000000001,76.71000000000001,0.0,0.0,3
1666958686.42100310,17615286,0.0,1.7,0.0,-0.24,76.73,76.73,0.0,0.0,3
1666958686.52095509,17715238,0.0,1.7,0.0,-0.24,76.76,76.76,0.0,0.0,3
1666958686.62102199,17815305,0.0,1.7,0.0,-0.23,76.78,76.79,0.0,0.01,3
1666958686.72092509,17915208,0.0,1.7,0.0,-0.23,76.8,76.8,0.0,0.0,3
1666958686.82097888,18015262,0.0,1.7,0.0,-0.23,76.81,76.81,0.0,0.01,3
1666958686.92088604,18115169,0.0,1.7,0.0,-0.23,76.82000000000001,76.82000000000001,0.0,0.01,3
1666958687.02101398,18215297,0.0,1.7,0.0,-0.22,76.86,76.86,0.0,0.01,3
1666958687.12102890,18315312,0.0,1.7,0.0,-0.22,76.91,76.92,0.0,0.01,3
1666958687.22123909,18415522,0.0,1.7,0.0,-0.22,76.96000000000001,76.97,0.0,0.01,3
1666958687.32088995,18515173,0.0,1.71,0.0,-0.21,77.01,77.01,0.0,0.01,3
1666958687.42108607,18615369,0.0,1.7,0.0,-0.21,77.03,77.04,0.0,0.01,3
1666958687.52093005,18715213,0.0,1.7,0.0,-0.2,77.06,77.06,0.0,0.01,3
1666958687.62103105,18815314,0.0,1.7,0.0,-0.2,77.09,77.09,0.0,0.01,3
1666958687.72095704,18915240,0.0,1.7,0.0,-0.2,77.11,77.12,0.0,0.01,3
1666958687.82099700,19015280,0.0,1.7,0.0,-0.2,77.12,77.12,0.0,0.01,3
1666958687.92099810,19115281,0.0,1.7,0.0,-0.19,77.11,77.11,0.0,0.01,3
1666958688.02099991,19215283,0.0,1.7,0.0,-0.19,77.09,77.09,0.0,0.01,3
1666958688.12100792,19315291,0.0,1.7,0.0,-0.19,77.07000000000001,77.07000000000001,0.0,0.01,3
1666958688.22126603,19415549,0.0,1.7,0.0,-0.19,77.06,77.06,0.0,0.01,3
1666958688.32092810,19515211,0.0,1.7,0.0,-0.19,77.04,77.04,0.0,0.01,3
1666958688.42098999,19615273,0.0,1.7,0.0,-0.19,77.02,77.02,0.0,0.01,3
1666958688.52087188,19715155,0.0,1.7,0.0,-0.19,77.01,77.01,0.0,0.01,3
1666958688.62104797,19815331,0.0,1.7,0.0,-0.19,76.99,76.99,0.0,0.01,3
1666958688.72098303,19915266,0.0,1.7,0.0,-0.19,76.98,76.98,0.0,0.01,3
1666958688.82107806,20015361,0.0,1.7,0.0,-0.19,76.97,76.97,0.0,0.01,3
1666958688.92090702,20115190,0.0,1.7,0.0,-0.19,76.95,76.95,0.0,0.01,3
1666958689.02093697,20215220,0.0,1.7,0.0,-0.19,76.94,76.94,0.0,0.01,3
1666958689.12096000,20315243,0.0,1.7,0.0,-0.19,76.93,76.93,0.0,0.01,3
1666958689.22129893,20415582,0.0,1.7,0.0,-0.19,76.92,76.92,0.0,0.01,3
1666958689.32095599,20515239,0.0,1.7,0.0,-0.19,76.91,76.91,0.0,0.01,3
1666958689.42105007,20615333,0.0,1.7,0.0,-0.19,76.89,76.89,0.0,0.01,3
1666958689.52096009,20715243,0.0,1.7,0.0,-0.19,76.89,76.89,0.0,0.01,3
1666958689.62104893,20815332,0.0,1.7,0.0,-0.19,76.89,76.89,0.0,0.01,3
1666958689.72096992,20915253,0.0,1.7,0.0,-0.19,76.89,76.89,0.0,0.01,3
1666958689.82092595,21015209,0.0,1.7,0.0,-0.19,76.89,76.89,0.0,0.01,3
1666958689.92092991,21115213,0.0,1.69,0.0,-0.19,76.9,76.9,0.0,0.01,3
1666958690.02089405,21215177,0.0,1.69,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958690.12104487,21315328,0.0,1.69,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958690.22120595,21415489,0.0,1.69,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958690.32086492,21515148,0.0,1.69,0.0,-0.2,76.91,76.92,0.0,0.0,3
1666958690.42103100,21615314,0.0,1.69,0.0,-0.2,76.93,76.93,0.0,0.0,3
1666958690.52088594,21715169,0.0,1.69,0.0,-0.2,76.94,76.94,0.0,0.0,3
1666958690.62115502,21815438,0.0,1.69,0.0,-0.2,76.95,76.95,0.0,0.01,3
1666958690.72092509,21915208,0.0,1.69,0.0,-0.2,76.98,76.98,0.0,0.01,3
1666958690.82095289,22015236,0.0,1.69,0.0,-0.2,77.0,77.0,0.0,0.01,3
1666958690.92099595,22115279,0.0,1.69,0.0,-0.2,77.03,77.03,0.0,0.01,3
1666958691.02096701,22215250,0.0,1.69,0.0,-0.2,77.05,77.05,0.0,0.0,3
1666958691.12100887,22315292,0.0,1.69,0.0,-0.2,77.07000000000001,77.07000000000001,0.0,0.0,3
1666958691.22123003,22415513,0.0,1.7,0.0,-0.21,77.09,77.09,0.0,0.0,3
1666958691.32088089,22515164,0.0,1.7,0.0,-0.21,77.09,77.09,0.0,0.0,3
1666958691.42100692,22615290,0.0,1.7,0.0,-0.21,77.10000000000001,77.10000000000001,0.0,0.01,3
1666958691.52098989,22715273,0.0,1.7,0.0,-0.21,77.10000000000001,77.10000000000001,0.0,0.01,3
1666958691.62104893,22815332,0.0,1.7,0.0,-0.21,77.09,77.09,0.0,0.01,3
1666958691.72088003,22915163,0.0,1.7,0.0,-0.21,77.07000000000001,77.07000000000001,0.0,0.01,3
1666958691.82092094,23015204,0.0,1.69,0.0,-0.22,77.05,77.05,0.0,0.01,3
1666958691.92096591,23115249,0.0,1.7,0.0,-0.22,77.04,77.04,0.0,0.01,3
1666958692.02094793,23215231,0.0,1.7,0.0,-0.22,77.03,77.03,0.0,0.01,3
1666958692.12100291,23315286,0.0,1.7,0.0,-0.22,77.01,77.01,0.0,0.01,3
1666958692.22127390,23415557,0.0,1.7,0.0,-0.22,76.99,76.99,0.0,0.01,3
1666958692.32091999,23515203,0.0,1.7,0.0,-0.22,76.98,76.98,0.0,0.01,3
1666958692.42113590,23615419,0.0,1.7,0.0,-0.22,76.96000000000001,76.96000000000001,0.0,0.01,3
1666958692.52095199,23715235,0.0,1.7,0.0,-0.23,76.93,76.93,0.0,0.01,3
1666958692.62106895,23815352,0.0,1.7,0.0,-0.23,76.91,76.91,0.0,0.01,3
1666958692.72090387,23915187,0.0,1.7,0.0,-0.23,76.9,76.9,0.0,0.01,3
1666958692.82093000,24015213,0.0,1.7,0.0,-0.23,76.9,76.9,0.0,0.01,3
1666958692.92094088,24115224,0.0,1.7,0.0,-0.23,76.91,76.91,0.0,0.01,3
1666958693.02094507,24215228,0.0,1.7,0.0,-0.23,76.92,76.92,0.0,0.01,3
1666958693.12097907,24315262,0.0,1.7,0.0,-0.23,76.92,76.92,0.0,0.01,3
1666958693.22119093,24415474,0.0,1.7,0.0,-0.23,76.93,76.93,0.0,0.01,3
1666958693.32108092,24515364,0.0,1.7,0.0,-0.23,76.93,76.93,0.0,0.01,3
1666958693.42096591,24615249,0.0,1.7,0.0,-0.23,76.94,76.94,0.0,0.01,3
1666958693.52101207,24715295,0.0,1.7,0.0,-0.23,76.95,76.95,0.0,0.01,3
1666958693.62103796,24815321,0.0,1.7,0.0,-0.23,76.97,76.97,0.0,0.01,3
1666958693.72093296,24915216,0.0,1.71,0.0,-0.23,77.01,77.01,0.0,0.01,3
1666958693.82100511,25015288,0.0,1.71,0.0,-0.23,77.06,77.06,0.0,0.02,3
1666958693.92100811,25115291,0.0,1.7,0.0,-0.23,77.09,77.10000000000001,0.0,0.01,3
1666958694.02092600,25215209,0.0,1.7,0.0,-0.23,77.11,77.11,0.0,0.01,3
1666958694.12105489,25315338,0.0,1.7,0.0,-0.23,77.12,77.12,0.0,0.01,3
1666958694.22136307,25415646,0.0,1.7,0.0,-0.23,77.10000000000001,77.10000000000001,0.0,0.01,3
1666958694.32097793,25515261,0.0,1.7,0.0,-0.23,77.08,77.08,0.0,0.01,3
1666958694.42101407,25615297,0.0,1.71,0.0,-0.23,77.05,77.05,0.0,0.01,3
1666958694.52094889,25715232,0.0,1.7,0.0,-0.23,77.02,77.02,0.0,0.01,3
1666958694.62102389,25815307,0.0,1.7,0.0,-0.23,77.0,77.0,0.0,0.01,3
1666958694.72092390,25915207,0.0,1.7,0.0,-0.23,76.98,76.98,0.0,0.01,3
1666958694.82093906,26015222,0.0,1.7,0.0,-0.23,76.99,76.99,0.0,0.01,3
1666958694.92086506,26115148,0.0,1.7,0.0,-0.23,77.0,77.0,0.0,0.01,3
1666958695.02087498,26215158,0.0,1.71,0.0,-0.23,77.02,77.02,0.0,0.01,3
1666958695.12107897,26315362,0.0,1.71,0.0,-0.23,77.03,77.03,0.0,0.01,3
1666958695.22123408,26415517,0.0,1.71,0.0,-0.22,77.04,77.04,0.0,0.01,3
1666958695.32093096,26515214,0.0,1.71,0.0,-0.22,77.04,77.04,0.0,0.01,3
1666958695.42105198,26615335,0.0,1.71,0.0,-0.22,77.04,77.04,0.0,0.0,3
1666958695.52093196,26715215,0.0,1.71,0.0,-0.22,77.04,77.04,0.0,0.01,3
1666958695.62106204,26815345,0.0,1.71,0.0,-0.22,77.04,77.04,0.0,0.01,3
1666958695.72091293,26915196,0.0,1.71,0.0,-0.22,77.02,77.02,0.0,0.01,3
1666958695.82106996,27015353,0.0,1.71,0.0,-0.22,77.0,77.0,0.0,0.01,3
1666958695.92096496,27115248,0.0,1.71,0.0,-0.22,77.0,77.0,0.0,0.01,3
1666958696.02094793,27215231,0.0,1.71,0.0,-0.22,77.0,77.01,0.0,0.01,3
1666958696.12100005,27315283,0.0,1.71,0.0,-0.22,77.01,77.01,0.0,0.01,3
1666958696.22147393,27415757,0.0,1.71,0.0,-0.22,77.01,77.01,0.0,0.01,3
1666958696.32086992,27515153,0.0,1.71,0.0,-0.22,77.0,77.0,0.0,0.01,3
1666958696.42108488,27615368,0.0,1.71,0.0,-0.22,76.98,76.98,0.0,0.02,3
1666958696.52086592,27715149,0.0,1.72,0.0,-0.22,76.96000000000001,76.97,0.0,0.02,3
1666958696.62108493,27815368,0.0,1.72,0.0,-0.22,76.98,76.98,0.0,0.02,3
1666958696.72088790,27915171,0.0,1.72,0.0,-0.22,77.01,77.01,0.0,0.02,3
1666958696.82092309,28015206,0.0,1.72,0.0,-0.21,77.05,77.05,0.0,0.02,3
1666958696.92099905,28115282,0.0,1.72,0.0,-0.21,77.09,77.10000000000001,0.0,0.02,3
1666958697.02094293,28215226,0.0,1.72,0.0,-0.21,77.12,77.13,0.0,0.02,3
1666958697.12103200,28315315,0.0,1.72,0.0,-0.21,77.15,77.15,0.0,0.01,3
1666958697.22130203,28415585,0.0,1.72,0.0,-0.21,77.17,77.17,0.0,0.01,3
1666958697.32094598,28515229,0.0,1.72,0.0,-0.21,77.19,77.2,0.0,0.01,3
1666958697.42104101,28615324,0.0,1.72,0.0,-0.21,77.21000000000001,77.21000000000001,0.0,0.01,3
1666958697.52090096,28715184,0.0,1.72,0.0,-0.21,77.23,77.23,0.0,0.01,3
1666958697.62102795,28815311,0.0,1.72,0.0,-0.21,77.23,77.23,0.0,0.01,3
1666958697.72096205,28915245,0.0,1.72,0.0,-0.21,77.22,77.22,0.0,0.01,3
1666958697.82098794,29015271,0.0,1.72,0.0,-0.21,77.21000000000001,77.21000000000001,0.0,0.01,3
1666958697.92091489,29115198,0.0,1.72,0.0,-0.21,77.18,77.18,0.0,0.01,3
1666958698.02093291,29215216,0.0,1.72,0.0,-0.21,77.15,77.15,0.0,0.01,3
1666958698.12098289,29315266,0.0,1.72,0.0,-0.21,77.13,77.13,0.0,0.01,3
1666958698.22127795,29415561,0.0,1.72,0.0,-0.21,77.10000000000001,77.10000000000001,0.0,0.01,3
1666958698.32089591,29515179,0.0,1.72,0.0,-0.21,77.08,77.08,0.0,0.02,3
1666958698.42092705,29615210,0.0,1.72,0.0,-0.21,77.08,77.08,0.0,0.01,3
1666958698.52102089,29715304,0.0,1.72,0.0,-0.21,77.09,77.09,0.0,0.01,3
1666958698.62107801,29815361,0.0,1.72,0.0,-0.21,77.11,77.11,0.0,0.01,3
1666958698.72103691,29915320,0.0,1.72,0.0,-0.21,77.12,77.13,0.0,0.01,3
1666958698.82105088,30015334,0.0,1.72,0.0,-0.21,77.13,77.13,0.0,0.01,3
1666958698.92091393,30115197,0.0,1.72,0.0,-0.2,77.13,77.14,0.0,0.01,3
1666958699.02096510,30215248,0.0,1.72,0.0,-0.2,77.13,77.14,0.0,0.01,3
1666958699.12102008,30315303,0.0,1.72,0.0,-0.2,77.14,77.14,0.0,0.01,3
1666958699.22123504,30415518,0.0,1.72,0.0,-0.2,77.14,77.14,0.0,0.0,3
1666958699.32094908,30515232,0.0,1.72,0.0,-0.2,77.15,77.15,0.0,0.0,3
1666958699.42101908,30615302,0.0,1.72,0.0,-0.2,77.15,77.15,0.0,0.0,3
1666958699.52087998,30715163,0.0,1.72,0.0,-0.2,77.15,77.15,0.0,0.0,3
1666958699.62112188,30815405,0.0,1.72,0.0,-0.2,77.16,77.16,0.0,0.0,3
1666958699.72084904,30915132,0.0,1.72,0.0,-0.2,77.17,77.17,0.0,0.01,3
1666958699.82088995,31015173,0.0,1.72,0.0,-0.2,77.17,77.18,0.0,0.01,3
1666958699.92090011,31115183,0.0,1.72,0.0,-0.2,77.17,77.18,0.0,0.0,3
1666958700.02100801,31215291,0.0,1.72,0.0,-0.2,77.18,77.18,0.0,0.0,3
1666958700.12105107,31315334,0.0,1.72,0.0,-0.2,77.18,77.18,0.0,0.01,3
1666958700.22130990,31415593,0.0,1.72,0.0,-0.2,77.18,77.18,0.0,0.0,3
1666958700.32099199,31515275,0.0,1.72,0.0,-0.2,77.17,77.17,0.0,0.01,3
1666958700.42098594,31615269,0.0,1.72,0.0,-0.2,77.18,77.18,0.0,0.01,3
1666958700.52099609,31715279,0.0,1.72,0.0,-0.2,77.19,77.19,0.0,0.0,3
1666958700.62130404,31815587,0.0,1.71,0.0,-0.21,76.69,77.2,0.0,0.01,3
1666958700.72088695,31915170,0.0,1.71,0.0,-0.21,77.21000000000001,77.21000000000001,0.0,0.01,3
1666958700.82096410,32015247,0.0,1.72,0.0,-0.21,77.23,77.23,0.0,0.0,3
1666958700.92105007,32115333,0.0,1.71,0.0,-0.21,77.24,77.24,0.0,0.0,3
1666958701.02101493,32215298,0.0,1.71,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958701.12104487,32315328,0.0,1.71,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958701.22118688,32415470,0.0,1.71,0.0,-0.21,77.23,77.23,0.0,0.01,3
1666958701.32095504,32515238,0.0,1.71,0.0,-0.21,77.21000000000001,77.21000000000001,0.0,0.01,3
1666958701.42106605,32615349,0.0,1.71,0.0,-0.21,77.19,77.19,0.0,0.01,3
1666958701.52090502,32715188,0.0,1.71,0.0,-0.21,77.17,77.17,0.0,0.01,3
1666958701.62103009,32815313,0.0,1.71,0.0,-0.21,77.16,77.16,0.0,0.01,3
1666958701.72093296,32915216,0.0,1.71,0.0,-0.21,77.16,77.16,0.0,0.01,3
1666958701.82102990,33015313,0.0,1.71,0.0,-0.21,77.17,77.17,0.0,0.01,3
1666958701.92093801,33115221,0.0,1.71,0.0,-0.21,77.17,77.17,0.0,0.01,3
1666958702.02094102,33215224,0.0,1.71,0.0,-0.21,77.17,77.17,0.0,0.01,3
1666958702.12111306,33315396,0.0,1.72,0.0,-0.21,77.17,77.17,0.0,0.02,3
1666958702.22127604,33415559,0.0,1.72,0.0,-0.21,77.18,77.18,0.0,0.02,3
1666958702.32100105,33515284,0.0,1.72,0.0,-0.21,77.2,77.2,0.0,0.01,3
1666958702.42096901,33615252,0.0,1.72,0.0,-0.21,77.22,77.22,0.0,0.02,3
1666958702.52093410,33715217,0.0,1.72,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958702.62102389,33815307,0.0,1.72,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958702.72095203,33915235,0.0,1.72,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958702.82087207,34015155,0.0,1.72,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958702.92088890,34115172,0.0,1.72,0.0,-0.21,77.24,77.24,0.0,0.01,3
1666958703.02090597,34215189,0.0,1.72,0.0,-0.2,77.25,77.26,0.0,0.01,3
1666958703.12104392,34315327,0.0,1.72,0.0,-0.2,77.27,77.27,0.0,0.01,3
1666958703.22139001,34415673,0.0,1.72,0.0,-0.2,77.27,77.27,0.0,0.01,3
1666958703.32091904,34515202,0.0,1.72,0.0,-0.2,77.26,77.26,0.0,0.01,3
1666958703.42102408,34615307,0.0,1.72,0.0,-0.2,77.25,77.25,0.0,0.01,3
1666958703.52091599,34715199,0.0,1.72,0.0,-0.2,77.24,77.24,0.0,0.01,3
1666958703.62106991,34815353,0.0,1.72,0.0,-0.21,77.22,77.22,0.0,0.02,3
1666958703.72089291,34915176,0.0,1.72,0.0,-0.2,77.21000000000001,77.21000000000001,0.0,0.01,3
1666958703.82089496,35015178,0.0,1.72,0.0,-0.21,77.18,77.18,0.0,0.01,3
1666958703.92091489,35115198,0.0,1.72,0.0,-0.2,77.16,77.16,0.0,0.01,3
1666958704.02095389,35215237,0.0,1.72,0.0,-0.21,77.14,77.14,0.0,0.01,3
1666958704.12107706,35315360,0.0,1.72,0.0,-0.21,77.12,77.12,0.0,0.01,3
1666958704.22132397,35415607,0.0,1.72,0.0,-0.2,77.11,77.11,0.0,0.01,3
1666958704.32105207,35515335,0.0,1.73,0.0,-0.21,77.10000000000001,77.10000000000001,0.0,0.01,3
1666958704.42089510,35615178,0.0,1.73,0.0,-0.2,77.09,77.09,0.0,0.01,3
1666958704.52093697,35715220,0.0,1.73,0.0,-0.2,77.08,77.08,0.0,0.01,3
1666958704.62102699,35815310,0.0,1.73,0.0,-0.2,77.07000000000001,77.07000000000001,0.0,0.01,3
1666958704.72088695,35915170,0.0,1.73,0.0,-0.2,77.06,77.06,0.0,0.01,3
1666958704.82105494,36015338,0.0,1.73,0.0,-0.2,77.04,77.04,0.0,0.01,3
1666958704.92094207,36115225,0.0,1.73,0.0,-0.2,77.03,77.03,0.0,0.01,3
1666958705.02107000,36215353,0.0,1.73,0.0,-0.2,77.01,77.01,0.0,0.01,3
1666958705.12104607,36315329,0.0,1.73,0.0,-0.2,77.01,77.01,0.0,0.01,3
1666958705.22127604,36415559,0.0,1.73,0.0,-0.2,77.0,77.0,0.0,0.01,3
1666958705.32087398,36515157,0.0,1.73,0.0,-0.2,76.99,77.0,0.0,0.01,3
1666958705.42100000,36615283,0.0,1.73,0.0,-0.2,76.99,76.99,0.0,0.01,3
1666958705.52095604,36715239,0.0,1.73,0.0,-0.2,76.97,76.98,0.0,0.01,3
1666958705.62107301,36815356,0.0,1.73,0.0,-0.2,76.96000000000001,76.96000000000001,0.0,0.01,3
1666958705.72085690,36915140,0.0,1.73,0.0,-0.2,76.95,76.95,0.0,0.01,3
1666958705.82106304,37015346,0.0,1.73,0.0,-0.2,76.93,76.93,0.0,0.01,3
1666958705.92098188,37115265,0.0,1.73,0.0,-0.2,76.92,76.92,0.0,0.01,3
1666958706.02090907,37215192,0.0,1.73,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958706.12103510,37315318,0.0,1.73,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958706.22125697,37415540,0.0,1.73,0.0,-0.2,76.9,76.9,0.0,0.01,3
1666958706.32103896,37515322,0.0,1.73,0.0,-0.2,76.92,76.92,0.0,0.01,3
1666958706.42104888,37615332,0.0,1.73,0.0,-0.2,76.93,76.94,0.0,0.01,3
1666958706.52103710,37715320,0.0,1.73,0.0,-0.2,76.95,76.95,0.0,0.01,3
1666958706.62104988,37815333,0.0,1.73,0.0,-0.2,76.96000000000001,76.96000000000001,0.0,0.01,3
1666958706.72092605,37915209,0.0,1.73,0.0,-0.2,76.96000000000001,76.97,0.0,0.02,3
1666958706.82100511,38015288,0.0,1.73,0.0,-0.2,76.98,76.98,0.0,0.01,3
1666958706.92098689,38115270,0.0,1.73,0.0,-0.2,77.0,77.0,0.0,0.01,3
1666958707.02096009,38215243,0.0,1.73,0.0,-0.2,77.02,77.02,0.0,0.02,3
1666958707.12103295,38315316,0.0,1.73,0.0,-0.2,77.04,77.04,0.0,0.01,3
1666958707.22124600,38415529,0.0,1.73,0.0,-0.2,77.06,77.06,0.0,0.01,3
1666958707.32102394,38515307,0.0,1.73,0.0,-0.2,77.08,77.08,0.0,0.01,3
1666958707.42096710,38615250,0.0,1.73,0.0,-0.19,77.09,77.09,0.0,0.01,3
1666958707.52087188,38715155,0.0,1.73,0.0,-0.19,77.09,77.09,0.0,0.01,3
1666958707.62102890,38815312,0.0,1.73,0.0,-0.19,77.09,77.09,0.0,0.01,3
1666958707.72093511,38915218,0.0,1.73,0.0,-0.19,77.09,77.09,0.0,0.01,3
1666958707.82093310,39015216,0.0,1.73,0.0,-0.19,77.08,77.08,0.0,0.01,3
1666958707.92092109,39115204,0.0,1.73,0.0,-0.19,77.07000000000001,77.07000000000001,0.0,0.01,3
1666958708.02090502,39215188,0.0,1.73,0.0,-0.19,77.06,77.06,0.0,0.01,3
1666958708.12106991,39315353,0.0,1.73,0.0,-0.19,77.05,77.05,0.0,0.01,3
1666958708.22129989,39415583,0.0,1.73,0.0,-0.19,77.05,77.05,0.0,0.01,3
1666958708.32093501,39515218,0.0,1.74,0.0,-0.18,77.06,77.06,0.0,0.01,3
1666958708.42102790,39615311,0.0,1.74,0.0,-0.18,77.07000000000001,77.07000000000001,0.0,0.01,3
1666958708.52090192,39715185,0.0,1.74,0.0,-0.18,77.08,77.08,0.0,0.01,3
1666958708.62111092,39815394,0.0,1.74,0.0,-0.18,77.09,77.09,0.0,0.01,3
1666958708.72091889,39915202,0.0,1.74,0.0,-0.18,77.11,77.11,0.0,0.01,3
1666958708.82088304,40015166,0.0,1.74,0.0,-0.18,77.13,77.13,0.0,0.01,3
1666958708.92102504,40115308,0.0,1.74,0.0,-0.18,77.14,77.15,0.0,0.01,3
1666958709.02106094,40215344,0.0,1.74,0.0,-0.18,77.15,77.15,0.0,0.01,3
1666958709.12102199,40315305,0.0,1.74,0.0,-0.18,77.16,77.16,0.0,0.01,3
1666958709.22120404,40415487,0.0,1.74,0.0,-0.18,77.17,77.17,0.0,0.01,3
1666958709.32091999,40515203,0.0,1.74,0.0,-0.18,77.19,77.19,0.0,0.01,3
1666958709.42096090,40615244,0.0,1.74,0.0,-0.18,77.2,77.2,0.0,0.01,3
1666958709.52102804,40715311,0.0,1.74,0.0,-0.18,77.22,77.22,0.0,0.01,3
1666958709.62106895,40815352,0.0,1.74,0.0,-0.18,77.24,77.24,0.0,0.01,3
1666958709.72103405,40915317,0.0,1.74,0.0,-0.18,77.26,77.26,0.0,0.01,3
