timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1659371464.05982900,10628713,0.0,1.0,0.0,0.48,359.99,0.0,1.0,1.0,0
1659371464.15939713,10728281,0.0,1.31,0.0,-0.17,242.24,242.25,1.0,0.8,0
1659371464.25939417,10828278,0.0,1.28,0.0,-0.1,242.25,242.26,0.64,0.64,0
1659371464.35927820,10928162,0.0,1.24,0.0,0.01,242.16,242.17000000000002,0.64,0.51,0
1659371464.45931220,11028196,0.0,1.2,0.0,0.1,241.98000000000002,241.99,0.41000000000000003,0.42,0
1659371464.55930519,11128189,0.0,1.17,0.0,0.19,242.08,242.09,0.41000000000000003,0.34,0
1659371464.65935516,11228239,0.0,1.1400000000000001,0.0,0.25,242.01,242.02,0.26,0.27,0
1659371464.75941515,11328299,0.0,1.12,0.0,0.31,241.94,241.95000000000002,0.26,0.22,0
1659371464.85933399,11428218,0.0,1.11,0.0,0.35000000000000003,242.01,242.02,0.21,0.18,0
1659371464.95984507,11528729,0.0,1.09,0.0,0.39,242.05,242.06,0.21,0.14,0
1659371465.05952120,11628405,0.0,1.08,0.0,0.43,241.89000000000001,241.9,0.13,0.12,0
1659371465.15960622,11728490,0.0,1.08,0.0,0.45,241.87,241.88,0.13,0.1,0
1659371465.25954413,11828428,0.0,1.07,0.0,0.47000000000000003,241.82,241.83,0.11,0.08,0
1659371465.35946417,11928348,0.0,1.06,0.0,0.48,241.64000000000001,241.65,0.11,0.07,0
1659371465.45946908,12028353,0.0,1.06,0.0,0.49,241.61,241.62,0.08,0.06,0
1659371465.55946922,12128353,0.0,1.05,0.0,0.5,241.58,241.59,0.08,0.04,0
1659371465.65946817,12228352,0.0,1.05,0.0,0.5,241.64000000000001,241.65,0.07,0.04,0
1659371465.75947714,12328361,0.0,1.04,0.0,0.51,241.66,241.67000000000002,0.07,0.03,0
1659371465.85953903,12428423,0.0,1.04,0.0,0.52,241.67000000000002,241.68,0.05,0.02,0
1659371465.96024013,12529124,0.0,1.01,0.0,0.56,359.98,0.0,0.05,0.02,3
1659371466.05983615,12628720,0.0,1.01,0.0,0.56,359.98,0.0,0.03,0.02,3
1659371466.15992117,12728805,0.0,1.01,0.0,0.56,359.98,0.0,0.03,0.02,3
1659371466.25983310,12828717,0.0,1.01,0.0,0.56,359.99,0.0,0.02,0.02,3
1659371466.35992408,12928808,0.0,1.01,0.0,0.56,359.99,0.0,0.02,0.01,3
1659371466.45985103,13028735,0.0,1.01,0.0,0.56,359.99,0.0,0.01,0.01,3
1659371466.55992699,13128811,0.0,1.01,0.0,0.56,359.99,0.0,0.01,0.01,3
1659371466.65986705,13228751,0.0,1.01,0.0,0.55,359.99,0.0,0.01,0.01,3
1659371466.75985503,13328739,0.0,1.01,0.0,0.55,359.99,0.0,0.01,0.01,3
1659371466.85989308,13428777,0.0,1.01,0.0,0.55,359.99,0.0,0.01,0.01,3
1659371466.96031213,13529196,0.0,1.01,0.0,0.55,359.99,0.0,0.01,0.01,3
1659371467.05988216,13628766,0.0,1.01,0.0,0.55,359.99,0.0,0.0,0.01,3
1659371467.15991616,13728800,0.0,1.01,0.0,0.55,359.99,0.0,0.0,0.01,3
1659371467.25989199,13828776,0.0,1.01,0.0,0.55,359.98,0.0,0.0,0.01,3
1659371467.35979915,13928683,0.0,1.01,0.0,0.55,359.98,0.0,0.0,0.01,3
1659371467.45991302,14028797,0.0,1.01,0.0,0.54,359.98,0.0,0.0,0.01,3
1659371467.55991316,14128797,0.0,1.01,0.0,0.54,359.98,0.0,0.0,0.01,3
1659371467.65987515,14228759,0.0,1.01,0.0,0.54,359.98,0.0,0.0,0.01,3
1659371467.75982213,14328706,0.0,1.02,0.0,0.53,240.29,240.32,0.0,0.01,3
1659371467.85996318,14428847,0.0,1.02,0.0,0.53,240.31,240.33,0.0,0.01,3
1659371467.96024609,14529130,0.0,1.02,0.0,0.53,240.32,240.34,0.0,0.01,3
1659371468.05991507,14628799,0.0,1.02,0.0,0.53,240.35,240.37,0.0,0.01,3
1659371468.15995216,14728836,0.0,1.02,0.0,0.52,240.4,240.43,0.0,0.01,3
1659371468.25990701,14828791,0.0,1.02,0.0,0.52,240.48000000000002,240.5,0.0,0.01,3
1659371468.35990620,14928790,0.0,1.02,0.0,0.52,240.59,240.61,0.0,0.02,3
1659371468.45985508,15028739,0.0,1.02,0.0,0.52,240.76,240.79,0.0,0.02,3
1659371468.55985808,15128742,0.0,1.03,0.0,0.52,240.99,241.01,0.0,0.02,3
1659371468.65991211,15228796,0.0,1.03,0.0,0.51,241.18,241.20000000000002,0.0,0.02,3
1659371468.75992608,15328810,0.0,1.03,0.0,0.51,241.29,241.31,0.0,0.02,3
1659371468.85991406,15428798,0.0,1.04,0.0,0.51,241.31,241.34,0.0,0.01,3
1659371468.96015620,15529040,0.0,1.03,0.0,0.51,241.3,241.33,0.0,0.01,3
1659371469.05992007,15628804,0.0,1.03,0.0,0.51,241.29,241.31,0.0,0.01,3
1659371469.15993118,15728815,0.0,1.03,0.0,0.51,241.27,241.29,0.0,0.01,3
1659371469.25984311,15828727,0.0,1.03,0.0,0.51,241.26,241.29,0.0,0.01,3
1659371469.35992408,15928808,0.0,1.03,0.0,0.51,241.27,241.29,0.0,0.01,3
1659371469.45992017,16028804,0.0,1.03,0.0,0.52,241.28,241.3,0.0,0.01,3
1659371469.55984521,16128729,0.0,1.03,0.0,0.52,241.29,241.31,0.0,0.01,3
1659371469.65992403,16228808,0.0,1.03,0.0,0.52,241.28,241.31,0.0,0.01,3
1659371469.75989318,16328777,0.0,1.03,0.0,0.52,241.29,241.32,0.0,0.01,3
1659371469.85987306,16428757,0.0,1.03,0.0,0.52,241.33,241.35,0.0,0.01,3
1659371469.96017718,16529061,0.0,1.03,0.0,0.52,241.39000000000001,241.41,0.0,0.01,3
1659371470.05989003,16628774,0.0,1.03,0.0,0.53,241.46,241.48000000000002,0.0,0.01,3
1659371470.15997601,16728860,0.0,1.03,0.0,0.53,241.54,241.56,0.0,0.01,3
1659371470.25985909,16828743,0.0,1.03,0.0,0.53,241.61,241.63,0.0,0.01,3
1659371470.35989022,16928774,0.0,1.03,0.0,0.53,241.67000000000002,241.69,0.0,0.01,3
1659371470.45987415,17028758,0.0,1.02,0.0,0.53,241.73000000000002,241.75,0.0,0.01,3
1659371470.55998111,17128865,0.0,1.03,0.0,0.54,241.78,241.81,0.0,0.01,3
1659371470.65988016,17228764,0.0,1.03,0.0,0.53,241.83,241.85,0.0,0.01,3
1659371470.75994015,17328824,0.0,1.03,0.0,0.53,241.85,241.87,0.0,0.01,3
1659371470.85988712,17428771,0.0,1.03,0.0,0.53,241.87,241.89000000000001,0.0,0.01,3
1659371470.96023607,17529120,0.0,1.02,0.0,0.53,241.87,241.89000000000001,0.0,0.02,3
1659371471.05984902,17628733,0.0,1.02,0.0,0.53,241.85,241.87,0.0,0.01,3
1659371471.15992403,17728808,0.0,1.02,0.0,0.53,241.81,241.83,0.0,0.01,3
1659371471.25987911,17828763,0.0,1.02,0.0,0.53,241.77,241.79,0.0,0.01,3
1659371471.35987806,17928762,0.0,1.02,0.0,0.53,241.74,241.76,0.0,0.01,3
1659371471.45996404,18028848,0.0,1.02,0.0,0.54,241.74,241.76,0.0,0.01,3
1659371471.55986500,18128749,0.0,1.02,0.0,0.53,241.74,241.76,0.0,0.01,3
1659371471.65985703,18228741,0.0,1.02,0.0,0.53,241.76,241.78,0.0,0.01,3
1659371471.75989604,18328780,0.0,1.02,0.0,0.54,241.79,241.81,0.0,0.01,3
1659371471.85985112,18428735,0.0,1.02,0.0,0.53,241.83,241.86,0.0,0.01,3
1659371471.96019220,18529076,0.0,1.02,0.0,0.53,241.87,241.9,0.0,0.01,3
1659371472.05989218,18628776,0.0,1.02,0.0,0.53,241.9,241.92000000000002,0.0,0.01,3
1659371472.15992904,18728813,0.0,1.02,0.0,0.53,241.91,241.93,0.0,0.0,3
1659371472.25996017,18828844,0.0,1.02,0.0,0.53,241.92000000000002,241.94,0.0,0.01,3
1659371472.35990000,18928784,0.0,1.02,0.0,0.53,241.92000000000002,241.94,0.0,0.01,3
1659371472.45988321,19028767,0.0,1.02,0.0,0.53,241.91,241.93,0.0,0.01,3
1659371472.55991101,19128795,0.0,1.02,0.0,0.53,241.89000000000001,241.91,0.0,0.0,3
1659371472.65990710,19228791,0.0,1.02,0.0,0.53,241.87,241.89000000000001,0.0,0.0,3
1659371472.75989008,19328774,0.0,1.02,0.0,0.53,241.85,241.88,0.0,0.01,3
1659371472.85992908,19428813,0.0,1.02,0.0,0.54,241.84,241.86,0.0,0.0,3
1659371472.96028519,19529169,0.0,1.02,0.0,0.54,241.81,241.83,0.0,0.01,3
1659371473.05986619,19628750,0.0,1.02,0.0,0.54,241.79,241.82,0.0,0.0,3
1659371473.15984702,19728731,0.0,1.02,0.0,0.54,241.79,241.81,0.0,0.0,3
1659371473.25988221,19828766,0.0,1.02,0.0,0.54,241.79,241.81,0.0,0.0,3
1659371473.35982704,19928711,0.0,1.02,0.0,0.54,241.79,241.82,0.0,0.0,3
1659371473.45985222,20028736,0.0,1.02,0.0,0.54,241.81,241.83,0.0,0.0,3
1659371473.55978203,20128666,0.0,1.02,0.0,0.54,241.83,241.85,0.0,0.0,3
1659371473.65990400,20228788,0.0,1.02,0.0,0.54,241.84,241.86,0.0,0.01,3
1659371473.75986409,20328748,0.0,1.02,0.0,0.54,241.86,241.89000000000001,0.0,0.01,3
1659371473.85985112,20428735,0.0,1.02,0.0,0.53,241.9,241.92000000000002,0.0,0.01,3
1659371473.96019912,20529083,0.0,1.02,0.0,0.55,241.94,241.96,0.0,0.01,3
1659371474.05990601,20628790,0.0,1.01,0.0,0.54,241.98000000000002,242.0,0.0,0.01,3
1659371474.15994620,20728830,0.0,1.03,0.0,0.54,241.93,241.95000000000002,0.0,0.01,3
1659371474.25985217,20828736,0.0,1.01,0.0,0.54,242.0,242.02,0.0,0.0,3
1659371474.35985804,20928742,0.0,1.03,0.0,0.55,241.97,241.99,0.0,0.0,3
1659371474.45987201,21028756,0.0,1.02,0.0,0.54,241.96,241.99,0.0,0.01,3
1659371474.55991006,21128794,0.0,1.02,0.0,0.56,241.97,241.99,0.0,0.01,3
1659371474.65993404,21228818,0.0,1.03,0.0,0.55,241.93,241.96,0.0,0.01,3
1659371474.75986814,21328752,0.0,1.03,0.0,0.54,241.88,241.9,0.0,0.01,3
1659371474.85985208,21428736,0.0,1.03,0.0,0.55,241.88,241.9,0.0,0.01,3
1659371474.96022415,21529108,0.0,1.02,0.0,0.54,241.87,241.89000000000001,0.0,0.01,3
1659371475.05989408,21628778,0.0,1.03,0.0,0.55,241.84,241.86,0.0,0.01,3
1659371475.15988708,21728771,0.0,1.02,0.0,0.55,241.89000000000001,241.91,0.0,0.01,3
1659371475.25991201,21828796,0.0,1.03,0.0,0.55,241.87,241.89000000000001,0.0,0.01,3
1659371475.35982704,21928711,0.0,1.03,0.0,0.55,241.85,241.87,0.0,0.01,3
1659371475.45985007,22028734,0.0,1.02,0.0,0.55,241.87,241.9,0.0,0.01,3
1659371475.55987501,22128759,0.0,1.03,0.0,0.55,241.85,241.87,0.0,0.01,3
1659371475.65993619,22228820,0.0,1.02,0.0,0.55,241.86,241.88,0.0,0.0,3
1659371475.75985813,22328742,0.0,1.03,0.0,0.55,241.86,241.89000000000001,0.0,0.0,3
1659371475.85992503,22428809,0.0,1.03,0.0,0.55,241.86,241.88,0.0,0.0,3
1659371475.96028399,22529168,0.0,1.02,0.0,0.55,241.87,241.89000000000001,0.0,0.01,3
1659371476.05996799,22628852,0.0,1.03,0.0,0.55,241.88,241.91,0.0,0.01,3
1659371476.15992117,22728805,0.0,1.02,0.0,0.55,241.91,241.93,0.0,0.01,3
1659371476.25989509,22828779,0.0,1.03,0.0,0.55,241.94,241.96,0.0,0.01,3
1659371476.35985017,22928734,0.0,1.03,0.0,0.55,241.95000000000002,241.98000000000002,0.0,0.01,3
1659371476.45990205,23028786,0.0,1.02,0.0,0.55,241.96,241.98000000000002,0.0,0.0,3
1659371476.55984807,23128732,0.0,1.03,0.0,0.55,241.96,241.98000000000002,0.0,0.0,3
1659371476.65988111,23228765,0.0,1.03,0.0,0.54,241.96,241.99,0.0,0.0,3
1659371476.75990701,23328791,0.0,1.03,0.0,0.55,241.96,241.98000000000002,0.0,0.01,3
1659371476.85997915,23428863,0.0,1.03,0.0,0.55,241.94,241.96,0.0,0.01,3
1659371476.96015501,23529039,0.0,1.03,0.0,0.55,241.91,241.93,0.0,0.01,3
1659371477.05992699,23628811,0.0,1.03,0.0,0.55,241.87,241.89000000000001,0.0,0.01,3
1659371477.15994310,23728827,0.0,1.03,0.0,0.55,241.82,241.84,0.0,0.01,3
1659371477.25991821,23828802,0.0,1.04,0.0,0.55,241.77,241.79,0.0,0.01,3
1659371477.35984612,23928730,0.0,1.04,0.0,0.55,241.72,241.74,0.0,0.01,3
1659371477.45986819,24028752,0.0,1.04,0.0,0.55,241.68,241.71,0.0,0.0,3
1659371477.55990005,24128784,0.0,1.04,0.0,0.55,241.66,241.68,0.0,0.0,3
1659371477.65983510,24228719,0.0,1.04,0.0,0.55,241.64000000000001,241.66,0.0,0.0,3
1659371477.75993013,24328814,0.0,1.04,0.0,0.55,241.63,241.65,0.0,0.01,3
1659371477.85988402,24428768,0.0,1.04,0.0,0.55,241.6,241.62,0.0,0.01,3
1659371477.96018720,24529071,0.0,1.04,0.0,0.55,241.56,241.59,0.0,0.01,3
1659371478.05985713,24628741,0.0,1.04,0.0,0.55,241.52,241.55,0.0,0.01,3
1659371478.15989208,24728776,0.0,1.04,0.0,0.55,241.48000000000002,241.5,0.0,0.01,3
1659371478.25979614,24828680,0.0,1.04,0.0,0.55,241.44,241.46,0.0,0.01,3
1659371478.35988903,24928773,0.0,1.04,0.0,0.55,241.41,241.43,0.0,0.01,3
1659371478.45986319,25028747,0.0,1.04,0.0,0.55,241.38,241.41,0.0,0.01,3
1659371478.55996799,25128852,0.0,1.04,0.0,0.55,241.36,241.39000000000001,0.0,0.0,3
1659371478.65993810,25228822,0.0,1.04,0.0,0.55,241.35,241.37,0.0,0.0,3
1659371478.75991416,25328798,0.0,1.04,0.0,0.55,241.34,241.36,0.0,0.01,3
1659371478.85984111,25428725,0.0,1.04,0.0,0.55,241.32,241.34,0.0,0.0,3
1659371478.96034122,25529225,0.0,1.04,0.0,0.54,241.3,241.32,0.0,0.01,3
1659371479.05990815,25628792,0.0,1.04,0.0,0.55,241.28,241.3,0.0,0.02,3
1659371479.15994906,25728833,0.0,1.04,0.0,0.55,241.28,241.3,0.0,0.02,3
1659371479.25991416,25828798,0.0,1.04,0.0,0.55,241.29,241.31,0.0,0.01,3
1659371479.35986400,25928748,0.0,1.04,0.0,0.55,241.31,241.33,0.0,0.01,3
1659371479.45985222,26028736,0.0,1.04,0.0,0.55,241.32,241.34,0.0,0.01,3
1659371479.55995607,26128840,0.0,1.04,0.0,0.55,241.34,241.36,0.0,0.01,3
1659371479.65986919,26228753,0.0,1.04,0.0,0.55,241.35,241.37,0.0,0.01,3
1659371479.75988221,26328766,0.0,1.04,0.0,0.55,241.35,241.37,0.0,0.01,3
1659371479.85989809,26428782,0.0,1.04,0.0,0.55,241.34,241.37,0.0,0.01,3
1659371479.96022701,26529111,0.0,1.04,0.0,0.56,241.34,241.36,0.0,0.01,3
1659371480.05980515,26628689,0.0,1.04,0.0,0.55,241.34,241.36,0.0,0.01,3
1659371480.15987611,26728760,0.0,1.04,0.0,0.55,241.34,241.36,0.0,0.01,3
1659371480.25990319,26828787,0.0,1.04,0.0,0.55,241.34,241.37,0.0,0.01,3
1659371480.35984802,26928732,0.0,1.04,0.0,0.55,241.36,241.38,0.0,0.01,3
1659371480.45995402,27028838,0.0,1.03,0.0,0.56,241.37,241.39000000000001,0.0,0.01,3
1659371480.55984211,27128726,0.0,1.03,0.0,0.56,241.39000000000001,241.41,0.0,0.01,3
1659371480.65992904,27228813,0.0,1.03,0.0,0.56,241.41,241.43,0.0,0.01,3
1659371480.75986910,27328753,0.0,1.03,0.0,0.56,241.42000000000002,241.44,0.0,0.01,3
1659371480.85990310,27428787,0.0,1.03,0.0,0.56,241.42000000000002,241.44,0.0,0.01,3
1659371480.96019101,27529075,0.0,1.04,0.0,0.56,241.41,241.43,0.0,0.01,3
1659371481.05988312,27628767,0.0,1.03,0.0,0.56,241.4,241.42000000000002,0.0,0.01,3
1659371481.15986204,27728746,0.0,1.04,0.0,0.56,241.38,241.4,0.0,0.01,3
1659371481.25991917,27828803,0.0,1.03,0.0,0.56,241.37,241.39000000000001,0.0,0.01,3
1659371481.35992002,27928804,0.0,1.04,0.0,0.56,241.36,241.38,0.0,0.01,3
1659371481.45992208,28028806,0.0,1.03,0.0,0.55,241.34,241.37,0.0,0.01,3
1659371481.55986404,28128748,0.0,1.04,0.0,0.56,241.34,241.36,0.0,0.0,3
1659371481.65983200,28228716,0.0,1.03,0.0,0.55,241.33,241.36,0.0,0.0,3
1659371481.75990105,28328785,0.0,1.04,0.0,0.56,241.33,241.35,0.0,0.0,3
1659371481.85988712,28428771,0.0,1.03,0.0,0.56,241.33,241.35,0.0,0.01,3
1659371481.96022010,28529104,0.0,1.04,0.0,0.56,241.32,241.34,0.0,0.0,3
1659371482.05986404,28628748,0.0,1.03,0.0,0.56,241.32,241.34,0.0,0.0,3
1659371482.15989017,28728774,0.0,1.03,0.0,0.56,241.31,241.33,0.0,0.01,3
1659371482.25997114,28828855,0.0,1.03,0.0,0.56,241.31,241.33,0.0,0.01,3
1659371482.35989714,28928781,0.0,1.03,0.0,0.56,241.32,241.34,0.0,0.01,3
1659371482.45989919,29028783,0.0,1.03,0.0,0.56,241.33,241.35,0.0,0.0,3
1659371482.55985808,29128742,0.0,1.03,0.0,0.56,241.34,241.36,0.0,0.0,3
1659371482.65986800,29228752,0.0,1.03,0.0,0.56,241.35,241.37,0.0,0.0,3
1659371482.75988102,29328765,0.0,1.03,0.0,0.56,241.36,241.38,0.0,0.0,3
1659371482.85984707,29428731,0.0,1.03,0.0,0.56,241.36,241.38,0.0,0.0,3
1659371482.96016622,29529050,0.0,1.03,0.0,0.56,241.37,241.39000000000001,0.0,0.0,3
1659371483.05990505,29628789,0.0,1.03,0.0,0.5700000000000001,241.38,241.4,0.0,0.0,3
1659371483.15999413,29728878,0.0,1.04,0.0,0.5700000000000001,241.4,241.42000000000002,0.0,0.0,3
1659371483.25986409,29828748,0.0,1.03,0.0,0.5700000000000001,241.41,241.43,0.0,0.0,3
1659371483.35995007,29928834,0.0,1.03,0.0,0.5700000000000001,241.42000000000002,241.44,0.0,0.01,3
1659371483.45991707,30028801,0.0,1.03,0.0,0.5700000000000001,241.42000000000002,241.44,0.0,0.01,3
1659371483.55984402,30128728,0.0,1.03,0.0,0.5700000000000001,241.41,241.43,0.0,0.01,3
1659371483.65986609,30228750,0.0,1.03,0.0,0.5700000000000001,241.4,241.42000000000002,0.0,0.01,3
1659371483.75988317,30328767,0.0,1.03,0.0,0.5700000000000001,241.39000000000001,241.41,0.0,0.01,3
1659371483.85989904,30428783,0.0,1.03,0.0,0.5700000000000001,241.39000000000001,241.41,0.0,0.01,3
1659371483.96028614,30529170,0.0,1.03,0.0,0.5700000000000001,241.4,241.42000000000002,0.0,0.01,3
1659371484.05991602,30628800,0.0,1.03,0.0,0.5700000000000001,241.42000000000002,241.44,0.0,0.01,3
1659371484.15985417,30728738,0.0,1.03,0.0,0.5700000000000001,241.43,241.45000000000002,0.0,0.01,3
1659371484.25989509,30828779,0.0,1.03,0.0,0.5700000000000001,241.45000000000002,241.47,0.0,0.01,3
1659371484.35990500,30928789,0.0,1.03,0.0,0.5700000000000001,241.46,241.48000000000002,0.0,0.0,3
1659371484.45988512,31028769,0.0,1.03,0.0,0.5700000000000001,241.48000000000002,241.5,0.0,0.0,3
1659371484.55989504,31128779,0.0,1.03,0.0,0.5700000000000001,241.49,241.51,0.0,0.01,3
1659371484.65991521,31228799,0.0,1.03,0.0,0.5700000000000001,241.49,241.52,0.0,0.01,3
1659371484.75984311,31328727,0.0,1.03,0.0,0.5700000000000001,241.49,241.51,0.0,0.01,3
1659371484.85990810,31428792,0.0,1.03,0.0,0.5700000000000001,241.47,241.5,0.0,0.01,3
1659371484.96025109,31529135,0.0,1.03,0.0,0.5700000000000001,241.46,241.48000000000002,0.0,0.01,3
1659371485.05985308,31628737,0.0,1.03,0.0,0.5700000000000001,241.45000000000002,241.47,0.0,0.01,3
1659371485.15982413,31728708,0.0,1.03,0.0,0.5700000000000001,241.44,241.46,0.0,0.01,3
1659371485.25989103,31828775,0.0,1.03,0.0,0.5700000000000001,241.44,241.46,0.0,0.01,3
1659371485.35987902,31928763,0.0,1.03,0.0,0.5700000000000001,241.44,241.47,0.0,0.01,3
1659371485.45989108,32028775,0.0,1.03,0.0,0.5700000000000001,241.45000000000002,241.47,0.0,0.01,3
1659371485.55989599,32128780,0.0,1.04,0.0,0.5700000000000001,241.46,241.48000000000002,0.0,0.01,3
1659371485.65982699,32228711,0.0,1.03,0.0,0.5700000000000001,241.45000000000002,241.48000000000002,0.0,0.01,3
1659371485.75985599,32328740,0.0,1.04,0.0,0.5700000000000001,241.45000000000002,241.47,0.0,0.01,3
1659371485.85990500,32428789,0.0,1.03,0.0,0.5700000000000001,241.44,241.46,0.0,0.01,3
1659371485.96012712,32529011,0.0,1.03,0.0,0.5700000000000001,241.43,241.45000000000002,0.0,0.01,3
1659371486.05978608,32628670,0.0,1.03,0.0,0.5700000000000001,241.42000000000002,241.44,0.0,0.01,3
1659371486.15989518,32728779,0.0,1.03,0.0,0.5700000000000001,241.43,241.45000000000002,0.0,0.01,3
1659371486.25992799,32828812,0.0,1.03,0.0,0.5700000000000001,241.44,241.46,0.0,0.01,3
1659371486.35985303,32928737,0.0,1.03,0.0,0.5700000000000001,241.45000000000002,241.47,0.0,0.01,3
1659371486.45988512,33028769,0.0,1.03,0.0,0.5700000000000001,241.46,241.48000000000002,0.0,0.01,3
1659371486.55990601,33128790,0.0,1.03,0.0,0.5700000000000001,241.47,241.49,0.0,0.01,3
1659371486.65982103,33228705,0.0,1.03,0.0,0.5700000000000001,241.47,241.49,0.0,0.01,3
1659371486.75996900,33328853,0.0,1.03,0.0,0.5700000000000001,241.47,241.5,0.0,0.01,3
1659371486.85985017,33428734,0.0,1.03,0.0,0.5700000000000001,241.48000000000002,241.5,0.0,0.01,3
1659371486.96027803,33529162,0.0,1.03,0.0,0.5700000000000001,241.48000000000002,241.5,0.0,0.01,3
1659371487.05990100,33628785,0.0,1.03,0.0,0.58,241.49,241.51,0.0,0.01,3
1659371487.15986300,33728747,0.0,1.03,0.0,0.5700000000000001,241.49,241.51,0.0,0.01,3
1659371487.25993800,33828822,0.0,1.03,0.0,0.58,241.5,241.52,0.0,0.01,3
1659371487.35986519,33928749,0.0,1.03,0.0,0.58,241.51,241.54,0.0,0.01,3
1659371487.45988202,34028766,0.0,1.03,0.0,0.5700000000000001,241.53,241.55,0.0,0.01,3
1659371487.55992699,34128811,0.0,1.03,0.0,0.5700000000000001,241.55,241.57,0.0,0.0,3
1659371487.65991712,34228801,0.0,1.02,0.0,0.5700000000000001,241.56,241.58,0.0,0.01,3
1659371487.75990415,34328788,0.0,1.03,0.0,0.5700000000000001,241.57,241.59,0.0,0.0,3
1659371487.85983515,34428719,0.0,1.03,0.0,0.5700000000000001,241.58,241.6,0.0,0.0,3
1659371487.96019816,34529082,0.0,1.03,0.0,0.5700000000000001,241.58,241.61,0.0,0.0,3
1659371488.05982804,34628712,0.0,1.03,0.0,0.5700000000000001,241.58,241.61,0.0,0.0,3
1659371488.15985918,34728743,0.0,1.03,0.0,0.5700000000000001,241.58,241.6,0.0,0.01,3
1659371488.25989413,34828778,0.0,1.03,0.0,0.5700000000000001,241.57,241.6,0.0,0.0,3
1659371488.35985899,34928743,0.0,1.03,0.0,0.5700000000000001,241.56,241.59,0.0,0.01,3
1659371488.45986700,35028751,0.0,1.03,0.0,0.58,241.56,241.58,0.0,0.0,3
1659371488.55994821,35128832,0.0,1.02,0.0,0.5700000000000001,241.56,241.58,0.0,0.0,3
1659371488.65989900,35228783,0.0,1.03,0.0,0.58,241.56,241.58,0.0,0.0,3
1659371488.75987005,35328754,0.0,1.02,0.0,0.58,241.56,241.58,0.0,0.0,3
1659371488.85985208,35428736,0.0,1.03,0.0,0.58,241.56,241.58,0.0,0.0,3
1659371488.96018600,35529070,0.0,1.02,0.0,0.58,241.56,241.59,0.0,0.0,3
1659371489.05989408,35628778,0.0,1.03,0.0,0.58,241.57,241.59,0.0,0.0,3
1659371489.15991020,35728794,0.0,1.03,0.0,0.58,241.58,241.6,0.0,0.0,3
1659371489.25992799,35828812,0.0,1.03,0.0,0.58,241.59,241.61,0.0,0.01,3
1659371489.35990620,35928790,0.0,1.03,0.0,0.58,241.6,241.62,0.0,0.01,3
1659371489.45987511,36028759,0.0,1.03,0.0,0.58,241.62,241.64000000000001,0.0,0.01,3
1659371489.55987000,36128754,0.0,1.03,0.0,0.58,241.63,241.66,0.0,0.01,3
1659371489.65993905,36228823,0.0,1.03,0.0,0.58,241.65,241.67000000000002,0.0,0.01,3
1659371489.75990820,36328792,0.0,1.03,0.0,0.59,241.66,241.68,0.0,0.01,3
1659371489.85985708,36428741,0.0,1.03,0.0,0.59,241.67000000000002,241.69,0.0,0.01,3
1659371489.96024203,36529126,0.0,1.03,0.0,0.59,241.67000000000002,241.70000000000002,0.0,0.0,3
1659371490.05987906,36628763,0.0,1.03,0.0,0.59,241.68,241.70000000000002,0.0,0.01,3
1659371490.15994716,36728831,0.0,1.03,0.0,0.59,241.68,241.71,0.0,0.01,3
1659371490.25988603,36828770,0.0,1.03,0.0,0.59,241.69,241.71,0.0,0.0,3
1659371490.35992312,36928807,0.0,1.03,0.0,0.59,241.70000000000002,241.72,0.0,0.0,3
1659371490.45989919,37028783,0.0,1.03,0.0,0.6,241.71,241.73000000000002,0.0,0.01,3
1659371490.55984020,37128724,0.0,1.03,0.0,0.6,241.71,241.73000000000002,0.0,0.0,3
1659371490.65985703,37228741,0.0,1.03,0.0,0.6,241.71,241.73000000000002,0.0,0.01,3
1659371490.75987220,37328756,0.0,1.03,0.0,0.6,241.71,241.73000000000002,0.0,0.01,3
1659371490.85990906,37428793,0.0,1.03,0.0,0.6,241.71,241.74,0.0,0.01,3
1659371490.96023011,37529114,0.0,1.03,0.0,0.6,241.72,241.74,0.0,0.01,3
1659371491.05983901,37628723,0.0,1.03,0.0,0.6,241.73000000000002,241.75,0.0,0.01,3
1659371491.16000199,37728886,0.0,1.03,0.0,0.61,241.75,241.77,0.0,0.01,3
1659371491.25996614,37828850,0.0,1.03,0.0,0.61,241.76,241.78,0.0,0.01,3
1659371491.35984921,37928733,0.0,1.03,0.0,0.61,241.76,241.78,0.0,0.0,3
1659371491.45985317,38028737,0.0,1.03,0.0,0.61,241.77,241.79,0.0,0.0,3
1659371491.55986309,38128747,0.0,1.03,0.0,0.61,241.77,241.79,0.0,0.0,3
1659371491.65990019,38228784,0.0,1.03,0.0,0.61,241.77,241.79,0.0,0.0,3
1659371491.75992203,38328806,0.0,1.03,0.0,0.61,241.77,241.79,0.0,0.0,3
1659371491.85988712,38428771,0.0,1.03,0.0,0.62,241.77,241.79,0.0,0.0,3
1659371491.96010613,38528990,0.0,1.03,0.0,0.61,241.77,241.79,0.0,0.01,3
1659371492.05984402,38628728,0.0,1.03,0.0,0.62,241.77,241.8,0.0,0.01,3
1659371492.15990615,38728790,0.0,1.03,0.0,0.62,241.78,241.8,0.0,0.0,3
1659371492.25985813,38828742,0.0,1.03,0.0,0.62,241.79,241.81,0.0,0.01,3
