timestamp(ms),AHR2.Roll,AHR2.Pitch,AHR2.Yaw,IMU[0].GyrX,IMU[0].GyrY,IMU[0].GyrZ,IMU[1].GyrX,IMU[1].GyrY,IMU[1].GyrZ,IMU[2].GyrX,IMU[2].GyrY,IMU[2].GyrZ,RCOU.C1,RCOU.C2,RCOU.C3,RCOU.C4,RCOU.C5,RCOU.C6
13454.443,1.71,-0.24,76.12,-0.0008491975604556501,0.00010266130266245455,0.00008908058953238651,0.00037692824844270945,-0.0012385017471387982,-0.0012137552257627249,-0.0017403230303898454,-0.00015722673560958356,0.0007884179940447211,1100,1100,1100,1100,1100,1100
13554.443,1.71,-0.24,76.12,-0.00010871244012378156,0.0004821907787118107,-0.00041930939187295735,0.00020297153969295323,-0.0015890549402683973,0.00046415068209171295,-0.00260034273378551,-0.001252526417374611,0.0012092269025743008,1100,1100,1100,1100,1100,1100
13654.443,1.71,-0.24,76.12,0.00020588876213878393,0.00033385748974978924,-0.00041133936611004174,-0.0005464479909278452,-0.0016894409200176597,-0.000004119598543184111,-0.00003602359720389359,-0.00081200513523072,0.0004632199415937066,1100,1100,1100,1100,1100,1100
13754.443,1.71,-0.24,76.12,-0.0005079471156932414,-0.0003446713089942932,0.0005986392498016357,-0.000892496551387012,-0.00021324690897017717,-0.00040869886288419366,-0.002236415399238467,0.0006680520600639284,-0.00108938233461231,1100,1100,1100,1100,1100,1100
13854.443,1.71,-0.24,76.12,-0.00044836150482296944,-0.0006075124838389456,-0.00033135554986074567,-0.0006501891184598207,-0.00001807306398404762,-0.0010489047272130847,0.0008490524487569928,0.0027274012099951506,-0.0008661903557367623,1100,1100,1100,1100,1100,1100
13954.443,1.71,-0.24,76.12,0.00011481848923722282,0.000474685977678746,-0.0000597543730691541,0.0003689653822220862,0.0007622053381055593,0.00016483756189700216,-0.0019289682386443019,-0.0022852395195513964,-0.00181300297845155,1100,1100,1100,1100,1100,1100
14054.443,1.71,-0.24,76.12,0.0002409756270935759,-0.00029990077018737793,0.0000611237483099103,0.0019662221893668175,0.00009335319191450253,0.0004715244867838919,0.0008491380140185356,-0.0013073028530925512,-0.000007551094313384965,1100,1100,1100,1100,1100,1100
14154.443,1.71,-0.24,76.12,0.0005978936096653342,-0.0005407882272265851,0.00002554478487581946,-0.0007293254020623863,-0.00039926855242811143,-0.0005815108888782561,0.0022198441438376904,0.00020783903892152011,0.0015931993257254362,1100,1100,1100,1100,1100,1100
14254.443,1.71,-0.24,76.12,0.00029220737633295357,-0.0001699504064163193,0.0006198371993377805,0.0004640607221517712,-0.00025546341203153133,0.002030101604759693,-0.0014719039900228381,0.0015970685053616762,-0.00004544736657408066,1100,1100,1100,1100,1100,1100
14354.443,1.71,-0.24,76.12,0.0005335762398317456,0.000329573784256354,0.0008967667818069458,0.0024550342932343483,0.0008857096545398235,0.0005781625513918698,-0.000464243144961074,-0.00024690842838026583,-0.0004768670187331736,1100,1100,1100,1100,1100,1100
14454.443,1.71,-0.23,76.14,-0.0006202467484399676,-0.0005768066621385515,0.0004712858935818076,0.001114359823986888,-0.0007930265855975449,-0.0015776957152411342,-0.0025167919229716063,0.0003978302702307701,0.0005499979597516358,1100,1100,1100,1100,1100,1100
14554.443,1.71,-0.24,76.33,-0.0009655304602347314,-0.00019200332462787628,0.00005721012712456286,0.0014230336528271437,0.0011818100465461612,-0.0009177689207717776,0.0014653619145974517,0.0014724049251526594,0.0008225689525716007,1100,1100,1100,1100,1100,1100
14654.443,1.71,-0.24,76.43,-0.00025762233417481184,0.0005006580031476915,0.00007133446342777461,-0.00035806919913738966,-0.0010918645421043038,0.0004817320150323212,-0.000170072540640831,0.0010122946696355939,0.00008527786121703684,1100,1100,1100,1100,1100,1100
14754.443,1.71,-0.24,76.52,0.0005612651584669948,0.00004844310387852602,0.0006166421226225793,-0.00016985280672088265,-0.0005306329694576561,-0.001254351926036179,0.0014595298562198877,-0.0011226247297599912,-0.0025932237040251493,1100,1100,1100,1100,1100,1100
14854.443,1.71,-0.24,76.53,0.0001639766851440072,-0.0003722580731846392,-0.000025578625354683027,-0.001562757883220911,-0.0002571632503531873,-0.0017536848317831755,-0.0013726192992180586,0.0006939810700714588,0.00012874871026724577,1100,1100,1100,1100,1100,1100
14954.443,1.71,-0.24,76.59,0.000015009376511443406,-0.00032613694202154875,0.00013520100037567317,0.0007887801621109247,-0.0006289015873335302,0.0011285679647698998,-0.0009848023764789104,0.00018307103891856968,0.0008574012899771333,1100,1100,1100,1100,1100,1100
15054.443,1.71,-0.24,76.56,0.000056455752201145515,0.0007532773306593299,0.00037926650838926435,-0.0012120717437937856,-0.0011677969014272094,0.00214568292722106,0.004315226338803768,0.0010465104132890701,-0.0005327506805770099,1100,1100,1100,1100,1100,1100
15154.443,1.71,-0.23,76.6,-0.00006378484249580652,0.00022606420679949224,0.000755209184717387,0.0011129804188385606,-0.000082256636233069,-0.0006877470295876265,0.000011350714885338675,0.00007077130430843681,-0.0003048746148124337,1100,1100,1100,1100,1100,1100
15254.443,1.71,-0.24,76.73,-0.00011664201156236231,-0.00033945037284865975,-0.00011144871677970514,0.0020464234985411167,0.0006817391258664429,-0.0008186057675629854,-0.0006054652039892972,0.0003804521111305803,0.0022588721476495266,1100,1100,1100,1100,1100,1100
15354.443,1.7,-0.24,76.83,-0.00028415958513505757,-0.0007184374844655395,0.0006898223655298352,0.0008824276155792177,-0.00015380950935650617,-0.0007186522125266492,-0.0007572778267785907,0.0008113097865134478,0.003444965463131666,1100,1100,1100,1100,1100,1100
15454.443,1.7,-0.24,76.86,0.00046316214138641953,-0.00011604316387092695,0.0005036292131990194,0.0015094331465661526,-0.0004053658340126276,-0.003702478716149926,0.0006806832971051335,0.0007457857136614621,-0.0033592369873076677,1100,1100,1100,1100,1100,1100
15554.443,1.7,-0.24,76.87,0.0002996798721142113,0.0007349051884375513,0.00143552222289145,-0.00029328977689146996,-0.00094344571698457,-0.0005138682899996638,-0.0019278512336313725,0.0012251163134351373,-0.00019930147391278297,1100,1100,1100,1100,1100,1100
15654.443,1.7,-0.23,76.73,-0.0006223587552085519,-0.0005138575797900558,-0.0001976663334062323,0.0004655420780181885,0.000916958088055253,-0.000015190707017609384,0.001152834272943437,0.0018641742644831538,0.0003818053810391575,1100,1100,1100,1100,1100,1100
15754.443,1.7,-0.23,76.69,0.00024080507864709944,0.000007271986305568134,-0.00022505655942950398,-0.0017261301400139928,-0.0002961513237096369,0.0015106876380741596,0.0003856253169942647,-0.000340972444973886,-0.0015374899376183748,1100,1100,1100,1100,1100,1100
15854.443,1.7,-0.22,76.66,0.00011797220940934494,-0.000624623557087034,0.00033451509079895914,-0.000709481188096106,-0.000061015387473162264,-0.00013529589341487736,-0.00329379178583622,0.0007884630467742682,0.0018008500337600708,1100,1100,1100,1100,1100,1100
15954.443,1.7,-0.22,76.73,0.0002567715710029006,-0.00024157699954230338,-0.0004666591703426093,0.0008606503251940012,0.000049296144425170496,-0.0012670484138652682,0.00043453715625219047,0.00014977579121477902,-0.000027123714971821755,1100,1100,1100,1100,1100,1100
16054.443,1.7,-0.23,76.7,0.000030243480068747886,0.0006529334932565689,0.0006900466396473348,0.00023895569029264152,-0.0017245233757421374,-0.0017777836183086038,0.0012548243394121528,0.0006279394146986306,0.0027198444586247206,1100,1100,1100,1100,1100,1100
16154.443,1.7,-0.23,76.77,0.0007266384200192988,0.0013549865689128637,0.0005350904539227486,0.0011970391497015953,-0.0024172323755919933,0.00017904656124301255,0.00018758774967864156,-0.000522203219588846,0.00031205499544739723,1100,1100,1100,1100,1100,1100
16254.443,1.7,-0.23,76.83,0.00041791386320255697,0.00033583000185899436,0.00030539740691892803,0.0011876433854922652,-0.000023636021069251,0.000051292983698658645,0.0021317019127309322,-0.0011406776029616594,-0.0013588507426902652,1100,1100,1100,1100,1100,1100
16354.443,1.7,-0.23,76.83,-0.00006225177639862522,-0.0007124581024982035,-0.0002086909080389887,-0.0004538917855825275,-0.0015362733975052834,0.0003616898902691901,-0.0006418470875360072,0.0010210672626271844,0.0036967580672353506,1100,1100,1100,1100,1100,1100
16454.443,1.7,-0.22,76.75,0.001051917439326644,0.0006735384231433272,0.0006569087272509933,-0.0007270402275025845,0.0011074983049184084,0.0026896283961832523,-0.0024070115759968758,0.0002598207793198526,-0.0008084454457275569,1100,1100,1100,1100,1100,1100
16554.443,1.7,-0.22,76.71,0.0009848809568211436,-0.00004533507672022097,-0.00031099229818210006,0.00038349995156750083,0.0002144129975931719,-0.0008196517592296004,-0.0007414156571030617,0.003485457506030798,0.000025242934498237446,1100,1100,1100,1100,1100,1100
16654.443,1.7,-0.22,76.68,-0.000861175823956728,-0.0008063671411946416,0.00035145992296747863,0.00046117615420371294,0.0011193393729627132,-0.00045565274194814265,-0.0006112372502684593,0.0018593833083286881,0.0029629713390022516,1100,1100,1100,1100,1100,1100
16754.443,1.69,-0.22,76.67,-0.0007762124878354371,-0.00035496903001330793,-0.0012144497595727444,-0.000879631785210222,-0.000845826230943203,-0.0011528112227097154,-0.0005843120161443949,0.0019418788142502308,-0.0018155016005039215,1100,1100,1100,1100,1100,1100
16854.443,1.69,-0.21,76.68,0.0005896662478335202,-0.00032422528602182865,-0.000013093490451865364,0.0002181655290769413,0.000030794595659244806,0.0005918490933254361,0.0003568255342543125,-0.00023081932158675045,0.0030470264609903097,1100,1100,1100,1100,1100,1100
16954.443,1.69,-0.21,76.73,0.00020731349650304765,-0.000005656531357089989,0.00014096075028646737,0.000021544623450608924,-0.00010251494677504525,-0.0002916055964305997,-0.0004907079273834825,-0.000515284133143723,-0.00030159461311995983,1100,1100,1100,1100,1100,1100
17054.443,1.7,-0.21,76.74,-0.0002759634517133236,-0.00006046731141395867,-0.0008880847599357367,0.00012780306860804558,0.00031036222935654223,-0.0018949449295178056,-0.001021896256133914,0.000530286633875221,0.0006269927253015339,1100,1100,1100,1100,1100,1100
17154.443,1.71,-0.21,76.77,0.0005512058851309121,0.00007602394907735288,0.0010855516884475946,0.00009647676051827148,-0.001483731553889811,0.001253729686141014,0.0012256402987986803,-0.0007236563833430409,-0.0005648749647662044,1100,1100,1100,1100,1100,1100
17254.443,1.71,-0.2,76.77,0.00014961519627831876,-0.0012480164878070354,-0.0004891817807219923,-0.0002750274143181741,0.00043511067633517087,-0.00013110156578477472,-0.0015137683367356658,-0.0010443275095894933,-0.0009748768643476069,1100,1100,1100,1100,1100,1100
17354.443,1.71,-0.2,76.76,0.0003467946662567556,-0.0002485014556441456,0.000729442632291466,0.0008847396238707006,0.001817244105041027,-0.000240708002820611,0.0011478689266368747,0.00013728307385463268,0.0002610945957712829,1100,1100,1100,1100,1100,1100
17454.443,1.71,-0.2,76.87,0.000013476781532517634,0.00008398659701924771,0.00006024783579050563,-0.0006847191834822297,0.00018886246834881604,-0.0008003623224794865,0.003636328037828207,-0.00021965592168271542,-0.0005942017887718976,1100,1100,1100,1100,1100,1100
17554.443,1.71,-0.21,76.84,0.0011195653351023793,-0.00016096539911814034,0.00031286056037060916,-0.0012404153821989894,-0.0011605782201513648,0.00024450354976579547,-0.0008466545259580016,-0.00003532006303430535,0.001789758214727044,1100,1100,1100,1100,1100,1100
17654.443,1.71,-0.21,76.92,0.0001353642001049593,-0.00021406977612059563,0.00005818092176923528,0.0011723943753167987,-0.0005531264469027519,0.0010325670009478927,0.0018619396723806858,0.003037800081074238,-0.0016790798399597406,1100,1100,1100,1100,1100,1100
17754.443,1.71,-0.21,76.84,-0.000014631215890403837,0.00037713549681939185,-0.0004859702312387526,-0.002217122120782733,0.00009757466614246368,-0.0019074323354288936,-0.0019505134550854564,0.00037930504186078906,-0.0014493599301204085,1100,1100,1100,1100,1100,1100
17854.443,1.71,-0.21,76.81,0.0009089483646675944,-0.0003486807690933347,-0.0006104597123339772,0.0003400529967620969,0.0011779139749705791,-0.000262172834482044,0.0017146749887615442,-0.0005143280141055584,-0.0001494893804192543,1100,1100,1100,1100,1100,1100
17954.443,1.71,-0.22,77.03,0.0009999892208725214,-0.00038601859705522656,0.0004643408756237477,0.0003418982378207147,-0.0002973565715365112,-0.0008133508381433785,0.0003280156815890223,0.0017055087955668569,0.00018667463154997677,1100,1100,1100,1100,1100,1100
18054.443,1.7,-0.22,77.11,-0.0002945297455880791,0.0005754230078309774,-0.00017608721100259572,-0.000690626387950033,0.0025208781007677317,0.0005224012420512736,0.00027522107120603323,0.0002698290627449751,0.0008224360644817352,1100,1100,1100,1100,1100,1100
18154.443,1.7,-0.22,77.16,-0.0003137692401651293,-0.00023322946799453348,-0.000030611678084824234,0.0008014877676032484,0.00005810091533930972,0.00043530319817364216,-0.0001238998374901712,0.002204093849286437,0.0018285249825567007,1100,1100,1100,1100,1100,1100
18254.443,1.7,-0.23,77.16,0.0005750014097429812,0.0006659663049504161,0.00038248507189564407,-0.0004547130083665252,0.00016801182937342674,-0.0011644858168438077,0.000509921635966748,0.001909589977003634,0.004250647965818644,1100,1100,1100,1100,1100,1100
18354.443,1.7,-0.23,77.18,0.00043375761015340686,0.0005304074729792774,-0.00026111456099897623,0.0013793878024443984,0.0008997299592010677,-0.0002814308099914342,-0.0031596641056239605,0.00077123346272856,-0.00038674657116644084,1100,1100,1100,1100,1100,1100
18454.443,1.7,-0.23,77.12,-0.00013395088899414986,-0.000046629324060631916,0.0006804371951147914,0.00016136455815285444,0.000709539104718715,-0.002414950169622898,-0.0018601634074002504,0.0008575282408855855,-0.0023410427384078503,1100,1100,1100,1100,1100,1100
18554.443,1.7,-0.23,77.27,-0.0007411713013425469,-0.0001685426541371271,0.00039755881880410016,-0.0013402742333710194,-0.0017037404468283057,0.0005971906939521432,-0.0001263462327187881,-0.0014516732189804316,-0.0008772180881351233,1100,1100,1100,1100,1100,1100
18654.443,1.7,-0.23,77.24,0.00027497191331349313,0.0006499355076812208,-0.00036659379838965833,-0.0005839617224410176,-0.0009002171573229134,-0.0011283971834927797,0.0007893310394138098,-0.0020905896089971066,-0.0006003041635267437,1100,1100,1100,1100,1100,1100
18754.443,1.7,-0.23,77.23,-0.0005758325569331646,-0.00012053250975441188,0.00017273868434131145,-0.00018443966109771281,0.00045513681834563613,-0.0017994142835959792,-0.0037559657357633114,-0.002640042919665575,-0.0011810738360509276,1100,1100,1100,1100,1100,1100
18854.443,1.7,-0.23,77.15,-0.00010622062109177932,-0.00003417377229197882,-0.00018666339747142047,0.00040711837937124074,0.0011354185407981277,0.00041365408105775714,0.001639011432416737,0.003193712094798684,0.0001923782838275656,1100,1100,1100,1100,1100,1100
18954.443,1.7,-0.22,76.98,-0.00030768211581744254,-0.0003278134681750089,-0.001217476325109601,-0.00035123221459798515,0.0012243265518918633,-0.0012610433623194695,-0.0012399345869198442,0.0020771233830600977,-0.002844669623300433,1100,1100,1100,1100,1100,1100
19054.443,1.7,-0.22,77.03,-0.000008981166502053384,0.0004878284235019237,0.000530564459040761,0.0004634276847355068,0.0005439958767965436,0.001494331518188119,0.0030044433660805225,-0.0006172715802676976,0.00036410149186849594,1100,1100,1100,1100,1100,1100
19154.443,1.7,-0.21,77.08,0.00003970180478063412,-0.0004116954514756799,0.0005920255207456648,0.0005757533363066614,-0.001695839804597199,-0.0012403394794091582,0.000011532816643011756,0.00047752668615430593,-0.0035824631340801716,1100,1100,1100,1100,1100,1100
19254.443,1.7,-0.21,77,0.0002985619939863682,0.0006517579313367605,0.0013932161964476109,0.00024180438776966184,0.0022456629667431116,-0.00046567025128751993,0.001853398745879531,-0.000007300949164346093,0.0008165771141648293,1100,1100,1100,1100,1100,1100
19354.443,1.7,-0.21,76.96,0.0002896665537264198,0.00009712496830616146,0.0002248316741315648,0.0018751670140773058,-0.00013755339023191482,-0.0005029932945035398,0.0013622385449707508,-0.002011602045968175,-0.0010697314282879233,1100,1100,1100,1100,1100,1100
19454.443,1.7,-0.21,76.94,0.0001815188879845664,0.0006016379338689148,0.0004540792724583298,-0.0016909827245399356,-0.000542065070476383,-0.0007533949101343751,0.003709131618961692,0.0010008419631049037,-0.0011310102418065071,1100,1100,1100,1100,1100,1100
19554.443,1.7,-0.21,76.92,0.0006538605084642768,-0.00021680929057765752,-0.00040914604323916137,-0.00031496083829551935,0.0016128995921462774,-0.0017973154317587614,0.0004644678847398609,0.00021301937522366643,-0.0018282132223248482,1100,1100,1100,1100,1100,1100
19654.443,1.7,-0.22,76.88,0.0010787155479192734,0.00021041056606918573,0.0005737812607549131,0.00014589802594855428,0.0005313685978762805,0.001287235994823277,-0.001313601853325963,0.0032404849771410227,-0.0002283257053932175,1100,1100,1100,1100,1100,1100
19754.443,1.69,-0.22,76.93,-0.0000700919990777038,0.0008497678209096193,0.0003197081387042999,0.0007421448826789856,0.0007539691869169474,0.001703968970105052,0.00532058859243989,-0.0015753920888528228,-0.00005698524182662368,1100,1100,1100,1100,1100,1100
19854.443,1.69,-0.22,76.86,0.00019885004439856857,-0.0000453011343779508,-0.0004211094055790454,-0.0005641200696118176,0.0003971527039539069,0.0007527873385697603,0.001741243526339531,-0.00031388821662403643,0.0032682085875421762,1100,1100,1100,1100,1100,1100
19954.443,1.69,-0.22,76.83,-0.00046988154645077884,0.00040093279676511884,0.00033980945590883493,-0.0011882346589118242,-0.0014540214324370027,-0.0016002272022888064,0.0028280129190534353,-0.0015867598121985793,0.0024633321445435286,1100,1100,1100,1100,1100,1100
20054.443,1.7,-0.22,76.89,0.00023807368415873498,0.001090076519176364,-0.00012468406930565834,0.0013211951591074467,-0.00021520862355828285,-0.0006797279347665608,-0.002431503962725401,-0.0006664983229711652,-0.0011811336735263467,1100,1100,1100,1100,1100,1100
20154.443,1.7,-0.22,76.76,-0.00019016188161913306,0.0006170703563839197,-0.0006503846379928291,-0.0013940546195954084,0.0019517396576702595,-0.001427228795364499,0.0005595769034698606,0.0010013681603595614,-0.0016436385922133923,1100,1100,1100,1100,1100,1100
20254.443,1.7,-0.22,76.84,0.00015335518401116133,0.00011252178228460252,0.0007302010781131685,-0.0019226494478061795,0.0023182600270956755,-0.001739717205055058,0.0032082200050354004,0.0003343657299410552,-0.0004977482021786273,1100,1100,1100,1100,1100,1100
20354.443,1.7,-0.22,76.8,-0.0000719811869203113,0.0002598800929263234,0.00047365910722874105,-0.0006120183388702571,-0.00012802015407942235,-0.0002439476957079023,0.002469297032803297,0.0003655900072772056,-0.003359962720423937,1100,1100,1100,1100,1100,1100
20454.443,1.7,-0.22,76.79,0.0002900483086705208,0.00035427932743914425,0.0007507634581997991,0.0006568410899490118,0.00027711279108189046,-0.0005791812436655164,-0.001213445677421987,-0.0004470771527849138,0.0001188559690490365,1100,1100,1100,1100,1100,1100
20554.443,1.7,-0.22,76.88,-0.0005352743901312351,0.00011110791092505679,-0.00009530142415314913,-0.0000942818442126736,-0.0015892954543232918,-0.0006937833968549967,0.000042973304516635835,0.0013157030334696174,-0.0043042246252298355,1100,1100,1100,1100,1100,1100
20654.443,1.7,-0.22,76.84,-0.00006634820601902902,0.00029529372113756835,0.0009290066664107144,-0.00025389911024831235,0.0003516825963743031,0.0002229923557024449,0.001971194986253977,-0.00010098428174387664,0.000826348434202373,1100,1100,1100,1100,1100,1100
20754.443,1.71,-0.22,76.8,0.00021009892225265503,0.00032515055499970913,-0.00021551590180024505,0.00039325596299022436,-0.0015331859467551112,0.00015100589371286333,0.0008742316858842969,0.000011953420653298963,0.0027282678056508303,1100,1100,1100,1100,1100,1100
20854.443,1.7,-0.22,76.92,0.00015836278907954693,0.0001139938976848498,-0.00007366354839177802,-0.00035956662031821907,0.000828975928016007,0.0005340366042219102,0.0011322484351694584,-0.0013110339641571045,-0.0007184564019553363,1100,1100,1100,1100,1100,1100
20954.443,1.7,-0.22,76.89,-0.0017398246563971043,-0.0007174661732278764,-0.00043968946556560695,-0.0011811100412160158,-0.0001757988502504304,-0.0004992446047253907,-0.00028819902217946947,0.0010571071179583669,0.0011632130481302738,1100,1100,1100,1100,1100,1100
21054.443,1.69,-0.22,76.84,0.00020445969130378217,0.00020682832109741867,0.00004718372656498104,-0.0007213810458779335,0.00008459718083031476,0.0004266391333658248,0.0032632385846227407,-0.0009185700328089297,-0.0019283625297248363,1100,1100,1100,1100,1100,1100
21154.443,1.69,-0.22,76.87,0.0008056252845562994,0.0006404153537005186,0.0006255529006011784,-0.0006761140539310873,0.00035681616282090545,-0.0007128618890419602,-0.0020983368158340454,-0.0014752036659047008,-0.00026637630071491003,1100,1100,1100,1100,1100,1100
21254.443,1.69,-0.23,76.93,0.0003146993403788656,0.00027583507471717894,0.0005657217698171735,0.0005235566641204059,-0.0006028093048371375,-0.0006806612946093082,0.0015830843476578593,-0.0007630048785358667,-0.0003228117129765451,1100,1100,1100,1100,1100,1100
21354.443,1.69,-0.23,76.99,-0.0006939532468095422,0.0010850668186321855,-0.00021856588136870414,-0.000060435831983340904,0.00211440515704453,-0.00006445239705499262,0.0007627569139003754,0.0020390788558870554,0.0016702866414561868,1100,1100,1100,1100,1100,1100
21454.443,1.69,-0.23,76.98,0.0003603286459110677,0.0002383970277151093,0.00042025974835269153,0.00045890070032328367,0.00014211855886969715,-0.0009448666241951287,-0.00295321736484766,-0.0011741764610633254,-0.0020017516799271107,1100,1100,1100,1100,1100,1100
21554.443,1.69,-0.23,76.95,-0.00012561556650325656,0.00034161334042437375,0.00036276192986406386,-0.0019706084858626127,-0.00029177824035286903,-0.0005658651352860034,-0.0007580008823424578,-0.001308260252699256,0.0012279408983886242,1100,1100,1100,1100,1100,1100
21654.443,1.69,-0.23,77.02,-0.00006413314986275509,-0.00025832030223682523,-0.00026492270990274847,0.001098622102290392,-0.0016126708360388875,0.0011078990064561367,-0.00018444069428369403,0.0019799929577857256,0.0005241612670943141,1100,1100,1100,1100,1100,1100
21754.443,1.69,-0.24,77.13,0.00039797485806047916,-0.0002594762190710753,0.000034152253647334874,-0.00003661151640699245,-0.0003963611670769751,-0.0008882427355274558,-0.0031563309021294117,0.0012895967811346054,-0.00121474324259907,1100,1100,1100,1100,1100,1100
21854.443,1.69,-0.23,77.1,0.0006364479195326567,0.0008809725404717028,0.0005227981018833816,0.0012197038158774376,-0.0015284406254068017,-0.0009238225757144392,0.001579117146320641,-0.002251280238851905,0.0006454295362345874,1100,1100,1100,1100,1100,1100
21954.443,1.69,-0.23,77.18,0.00028201667009852827,0.0004666755849029869,0.00030532016535289586,0.002084468025714159,-0.001479945844039321,0.0002558185369707644,0.00018433640070725232,-0.0022366223856806755,-0.0018458312842994928,1100,1100,1100,1100,1100,1100
22054.443,1.69,-0.23,77.17,0.00028375451802276075,0.0003236116608604789,0.00012390408664941788,-0.00025687646120786667,0.0007387098739854991,-0.0005179102881811559,-0.0010042754001915455,0.000725347432307899,0.0016284340526908636,1100,1100,1100,1100,1100,1100
22154.443,1.7,-0.23,77.16,0.00013550338917411864,-0.00009259060607291758,0.00022133273887448013,0.0000810380806797184,0.0012168618850409985,0.00008564697054680437,-0.000162656040629372,-0.0007349557708948851,0.00000809901666798396,1100,1100,1100,1100,1100,1100
22254.443,1.7,-0.23,77.13,0.00005404347393778153,0.0004894190933555365,0.00010321277659386396,0.0015454692766070366,0.0007004580111242831,-0.0011955932714045048,-0.000534856750164181,-0.001725484966300428,0.0011849565198644996,1100,1100,1100,1100,1100,1100
22354.443,1.7,-0.23,77.15,-0.00016821917961351573,-0.000697924115229398,0.0002477496163919568,-0.00014007475692778826,0.0005920446128584445,0.00023927602160256356,0.0015287722926586866,0.0021016374230384827,-0.000967830594163388,1100,1100,1100,1100,1100,1100
22454.443,1.69,-0.23,77.22,0.0009335438953712583,0.0003279052034486085,0.0003943383926525712,-0.00018310523591935635,0.00008367537520825863,-0.0007484416128136218,0.000583202694542706,-0.0007638676324859262,-0.00028075111913494766,1100,1100,1100,1100,1100,1100
22554.443,1.69,-0.23,77.06,0.0010782633908092976,-0.00008572286606067792,0.0006379826809279621,0.0005484421853907406,-0.0008905768045224249,0.00026123400311917067,-0.000345985172316432,-0.0008159606368280947,0.0016943467780947685,1100,1100,1100,1100,1100,1100
22654.443,1.68,-0.23,77.04,0.00019226851873099804,-0.00025941355852410197,-0.0001721706212265417,-0.000651945301797241,-0.0005937457317486405,0.0014763630460947752,0.0031994828023016453,0.00012474223331082612,0.00031668858719058335,1100,1100,1100,1100,1100,1100
22754.443,1.68,-0.23,76.97,-0.0004707785847131163,0.0006054402329027653,0.00047896220348775387,-0.00035238824784755707,0.0005995190003886819,-0.0002783027302939445,-0.0016041931230574846,0.0006593604921363294,-0.00011906669533345848,1100,1100,1100,1100,1100,1100
22854.443,1.68,-0.23,76.99,0.0006200828356668353,-0.00005273894203128293,-0.0010778441792353988,-0.0006796969100832939,0.00019423660705797374,0.000526428921148181,-0.001601789495907724,0.0013463273644447327,0.0008335861493833363,1100,1100,1100,1100,1100,1100
