timestamp(ms),AHR2.Roll,AHR2.Pitch,AHR2.Yaw,IMU[0].GyrX,IMU[0].GyrY,IMU[0].GyrZ,IMU[1].GyrX,IMU[1].GyrY,IMU[1].GyrZ,IMU[2].GyrX,IMU[2].GyrY,IMU[2].GyrZ,RCOU.C1,RCOU.C2,RCOU.C3,RCOU.C4,RCOU.C5,RCOU.C6
12398.589,1.33,-1.29,317.49,0.0011903225677087903,0.0004280458961147815,0.0005254257121123374,-0.0015543153276666999,0.001213344861753285,-0.0012041827430948615,0.0005399019573815167,0.0010826775105670094,-0.0003485325141809881,1100,1100,1100,1100,1100,1100
12498.589,1.33,-1.29,317.49,0.003341869218274951,-0.00035747888614423573,-0.0004389667301438749,0.0033488136250525713,-0.000891743809916079,0.000662805512547493,0.003135480685159564,0.0005327395629137754,0.00037112232530489564,1100,1100,1100,1100,1100,1100
12598.589,1.33,-1.29,317.49,0.00037693639751523733,0.0005935305380262434,0.0007285751635208726,-0.0003268057480454445,0.0004113585455343127,0.0009209024719893932,0.002228467259556055,0.002642834559082985,-0.0020085840951651335,1100,1100,1100,1100,1100,1100
12698.589,1.33,-1.29,317.49,-0.0021386374719440937,0.0005438328953459859,0.000049392565415473655,-0.003484726417809725,-0.0004883287474513054,0.002311174524948001,-0.0012282063253223896,-0.0005161121371202171,-0.00025875619030557573,1100,1100,1100,1100,1100,1100
12798.589,1.33,-1.29,317.49,-0.0002182665339205414,0.0005340350908227265,-0.0006339139654301107,0.0008590479264967144,0.0011583473533391953,0.00048122540465556085,-0.0010771353263407946,0.000639987934846431,-0.0017699446761980653,1100,1100,1100,1100,1100,1100
12898.589,1.33,-1.29,317.49,0.0016615090426057577,-0.0005988259799778461,-0.000015047744454932399,0.0025819512084126472,-0.0025650705210864544,0.0011504805879667401,0.002122015692293644,-0.003098937915638089,0.0012564770877361298,1100,1100,1100,1100,1100,1100
12998.589,1.33,-1.29,317.49,0.00306027103215456,-0.0008646029164083302,0.0006861143629066646,0.003367815399542451,-0.00007382630428764969,0.00023197539849206805,0.0022657900117337704,0.0000019714757399924565,0.0031057950109243393,1100,1100,1100,1100,1100,1100
13098.589,1.33,-1.29,317.49,0.0014206748455762863,0.00006168472464196384,0.002290258649736643,0.0003140552726108581,0.0009385151206515729,0.001977976644411683,0.0036326663102954626,0.0002515236265026033,0.002573721343651414,1100,1100,1100,1100,1100,1100
13198.589,1.33,-1.29,317.49,0.002292052609845996,0.0011473100166767836,-0.0014463054249063134,0.0014064027927815914,-0.0009228898561559618,0.00044869218254461884,0.00233829184435308,0.0009692710009403527,0.00025133375311270356,1100,1100,1100,1100,1100,1100
13298.589,1.33,-1.29,317.49,0.0003234712057746947,-0.0006844230811111629,0.0010381992906332016,0.000047713030653540045,-0.00157081033103168,0.0006622602231800556,0.0017063318518921733,-0.00041912856977432966,-0.0014685390051454306,1100,1100,1100,1100,1100,1100
